Symbol,Date,Bid,Ask
GBPUSD,20160104 19:50:26.271,1.47137,1.47145
GBPUSD,20160104 19:50:26.906,1.47137,1.4714399999999999
GBPUSD,20160104 19:50:27.117,1.47137,1.47145
GBPUSD,20160104 19:50:31.153,1.47137,1.4714399999999999
GBPUSD,20160104 19:50:38.049,1.47137,1.47145
GBPUSD,20160104 19:50:38.058,1.47138,1.47145
GBPUSD,20160104 19:50:39.519,1.47137,1.47145
GBPUSD,20160104 19:50:40.701,1.47138,1.47145
GBPUSD,20160104 19:50:41.291,1.4714,1.47145
GBPUSD,20160104 19:50:41.647,1.4714,1.47146
GBPUSD,20160104 19:50:42.352,1.47138,1.47146
GBPUSD,20160104 19:50:42.526,1.47137,1.47146
GBPUSD,20160104 19:50:42.541,1.47137,1.47145
GBPUSD,20160104 19:50:46.118,1.47138,1.47146
GBPUSD,20160104 19:50:46.248,1.47137,1.47145
GBPUSD,20160104 19:50:46.522,1.47137,1.4714399999999999
GBPUSD,20160104 19:50:50.450,1.47136,1.4714399999999999
GBPUSD,20160104 19:50:55.500,1.47136,1.4714200000000002
GBPUSD,20160104 19:50:55.667,1.4713399999999999,1.4714200000000002
GBPUSD,20160104 19:50:55.681,1.47133,1.47138
GBPUSD,20160104 19:50:55.733,1.47133,1.47137
GBPUSD,20160104 19:50:55.764,1.4713,1.47137
GBPUSD,20160104 19:50:55.812,1.47127,1.47137
GBPUSD,20160104 19:50:55.838,1.47127,1.47138
GBPUSD,20160104 19:50:58.896,1.47127,1.47135
GBPUSD,20160104 19:51:00.086,1.47128,1.47135
GBPUSD,20160104 19:51:02.170,1.47127,1.47135
GBPUSD,20160104 19:51:02.531,1.47128,1.47135
GBPUSD,20160104 19:51:04.962,1.4712399999999999,1.4713399999999999
GBPUSD,20160104 19:51:05.028,1.4712399999999999,1.47129
GBPUSD,20160104 19:51:05.047,1.4712100000000001,1.47128
GBPUSD,20160104 19:51:05.070,1.4712,1.47128
GBPUSD,20160104 19:51:06.971,1.4712,1.47129
GBPUSD,20160104 19:51:06.980,1.47123,1.47129
GBPUSD,20160104 19:51:08.137,1.47123,1.4713100000000001
GBPUSD,20160104 19:51:08.340,1.4712100000000001,1.47129
GBPUSD,20160104 19:51:08.354,1.4712100000000001,1.4713100000000001
GBPUSD,20160104 19:51:08.375,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:51:08.376,1.4712,1.4713100000000001
GBPUSD,20160104 19:51:08.442,1.4712399999999999,1.4713100000000001
GBPUSD,20160104 19:51:08.463,1.4712399999999999,1.47129
GBPUSD,20160104 19:51:08.649,1.4712,1.47129
GBPUSD,20160104 19:51:08.680,1.47118,1.47129
GBPUSD,20160104 19:51:09.256,1.47118,1.47128
GBPUSD,20160104 19:51:10.046,1.47117,1.47128
GBPUSD,20160104 19:51:10.129,1.47117,1.47125
GBPUSD,20160104 19:51:10.213,1.47116,1.47125
GBPUSD,20160104 19:51:13.439,1.47117,1.47128
GBPUSD,20160104 19:51:13.454,1.4712,1.47128
GBPUSD,20160104 19:51:14.527,1.47123,1.47128
GBPUSD,20160104 19:51:16.016,1.4712,1.47128
GBPUSD,20160104 19:51:16.056,1.4712,1.47125
GBPUSD,20160104 19:51:16.489,1.4712,1.47127
GBPUSD,20160104 19:51:16.563,1.4712,1.47125
GBPUSD,20160104 19:51:16.623,1.4712,1.47128
GBPUSD,20160104 19:51:16.747,1.47123,1.47128
GBPUSD,20160104 19:51:17.448,1.4712,1.47128
GBPUSD,20160104 19:51:25.827,1.4712,1.47127
GBPUSD,20160104 19:51:25.918,1.4712,1.47125
GBPUSD,20160104 19:51:26.327,1.4712,1.47127
GBPUSD,20160104 19:51:26.533,1.4712,1.47125
GBPUSD,20160104 19:51:31.242,1.4712,1.47127
GBPUSD,20160104 19:51:31.256,1.47114,1.47127
GBPUSD,20160104 19:51:31.268,1.4711299999999998,1.47125
GBPUSD,20160104 19:51:31.313,1.4711299999999998,1.4712399999999999
GBPUSD,20160104 19:51:31.374,1.4711299999999998,1.4712100000000001
GBPUSD,20160104 19:51:31.737,1.4711,1.4712100000000001
GBPUSD,20160104 19:51:36.167,1.4711299999999998,1.4712100000000001
GBPUSD,20160104 19:51:36.176,1.47114,1.47122
GBPUSD,20160104 19:51:36.227,1.47114,1.4712399999999999
GBPUSD,20160104 19:51:36.259,1.47116,1.47125
GBPUSD,20160104 19:51:36.565,1.47117,1.47125
GBPUSD,20160104 19:51:36.574,1.47117,1.47128
GBPUSD,20160104 19:51:36.654,1.47118,1.47129
GBPUSD,20160104 19:51:38.195,1.47118,1.4713100000000001
GBPUSD,20160104 19:51:39.421,1.47118,1.47129
GBPUSD,20160104 19:51:41.282,1.47118,1.47128
GBPUSD,20160104 19:51:41.312,1.47117,1.47125
GBPUSD,20160104 19:51:41.389,1.47116,1.47125
GBPUSD,20160104 19:51:43.367,1.47117,1.47125
GBPUSD,20160104 19:51:51.570,1.47117,1.47127
GBPUSD,20160104 19:51:51.669,1.47117,1.47125
GBPUSD,20160104 19:51:51.830,1.47117,1.47127
