Symbol,Date,Bid,Ask
USDJPY,20160104 18:24:29.011,119.41799999999999,119.42200000000001
USDJPY,20160104 18:24:29.047,119.41799999999999,119.421
USDJPY,20160104 18:24:29.377,119.41799999999999,119.42200000000001
USDJPY,20160104 18:24:30.932,119.41799999999999,119.42399999999999
USDJPY,20160104 18:24:30.949,119.41799999999999,119.425
USDJPY,20160104 18:24:31.120,119.42,119.425
USDJPY,20160104 18:24:33.937,119.41799999999999,119.425
USDJPY,20160104 18:24:34.047,119.42,119.425
USDJPY,20160104 18:24:34.552,119.42,119.42399999999999
USDJPY,20160104 18:24:34.699,119.42,119.425
USDJPY,20160104 18:24:35.432,119.41799999999999,119.425
USDJPY,20160104 18:24:35.952,119.42,119.425
USDJPY,20160104 18:24:36.194,119.41799999999999,119.425
USDJPY,20160104 18:24:36.429,119.42,119.425
USDJPY,20160104 18:24:36.442,119.41799999999999,119.425
USDJPY,20160104 18:24:37.005,119.42,119.425
USDJPY,20160104 18:24:37.088,119.41799999999999,119.425
USDJPY,20160104 18:24:37.389,119.42,119.425
USDJPY,20160104 18:24:37.567,119.41799999999999,119.425
USDJPY,20160104 18:24:37.790,119.42,119.425
USDJPY,20160104 18:24:37.804,119.41799999999999,119.425
USDJPY,20160104 18:24:37.959,119.42,119.425
USDJPY,20160104 18:24:39.503,119.42,119.42399999999999
USDJPY,20160104 18:24:40.060,119.41799999999999,119.42399999999999
USDJPY,20160104 18:24:40.421,119.42,119.42399999999999
USDJPY,20160104 18:24:41.508,119.42,119.425
USDJPY,20160104 18:24:47.016,119.42,119.42200000000001
USDJPY,20160104 18:24:47.036,119.415,119.419
USDJPY,20160104 18:24:47.096,119.415,119.416
USDJPY,20160104 18:24:47.113,119.414,119.416
USDJPY,20160104 18:24:47.132,119.412,119.416
USDJPY,20160104 18:24:47.245,119.411,119.41799999999999
USDJPY,20160104 18:24:47.338,119.412,119.41799999999999
USDJPY,20160104 18:24:49.161,119.414,119.41799999999999
USDJPY,20160104 18:24:49.317,119.412,119.41799999999999
USDJPY,20160104 18:24:51.417,119.411,119.41799999999999
USDJPY,20160104 18:24:51.435,119.411,119.416
USDJPY,20160104 18:24:52.922,119.411,119.415
USDJPY,20160104 18:24:52.935,119.40899999999999,119.413
USDJPY,20160104 18:24:53.024,119.406,119.41
USDJPY,20160104 18:24:53.045,119.405,119.40899999999999
USDJPY,20160104 18:24:53.111,119.40299999999999,119.40899999999999
USDJPY,20160104 18:24:53.145,119.405,119.40899999999999
USDJPY,20160104 18:24:53.339,119.405,119.41
USDJPY,20160104 18:24:53.445,119.406,119.41
USDJPY,20160104 18:24:55.226,119.40799999999999,119.41
USDJPY,20160104 18:24:55.253,119.411,119.413
USDJPY,20160104 18:24:55.459,119.411,119.416
USDJPY,20160104 18:25:00.781,119.412,119.416
USDJPY,20160104 18:25:00.838,119.415,119.419
USDJPY,20160104 18:25:00.852,119.415,119.421
USDJPY,20160104 18:25:00.864,119.412,119.419
USDJPY,20160104 18:25:00.901,119.415,119.419
USDJPY,20160104 18:25:01.218,119.414,119.419
USDJPY,20160104 18:25:01.232,119.412,119.419
USDJPY,20160104 18:25:01.633,119.411,119.419
USDJPY,20160104 18:25:01.724,119.411,119.41799999999999
USDJPY,20160104 18:25:01.738,119.412,119.41799999999999
USDJPY,20160104 18:25:01.853,119.412,119.416
USDJPY,20160104 18:25:02.601,119.411,119.416
USDJPY,20160104 18:25:07.031,119.411,119.41799999999999
USDJPY,20160104 18:25:07.137,119.411,119.416
USDJPY,20160104 18:25:09.579,119.411,119.415
USDJPY,20160104 18:25:09.716,119.411,119.416
USDJPY,20160104 18:25:09.726,119.411,119.415
